x,y,z_s,snr,image_positions,magnifications
1.873913043478261,3.984057971014492,1.55,0.4305375810257452,"[(1.3324545119965103, 4.5509029749126375)]",[1.4375899958316052]
2.97536231884058,3.172463768115942,1.55,1.4856064629522094,"[(2.3297428189749794, 2.9072941545104816), (3.7104757920808624, 3.0165687251232463)]","[-0.9423338829635937, 3.1521591170704135]"
3.294202898550725,2.8246376811594205,1.6,0.9456858527721936,"[(3.9417534324618124, 2.4124872028432893)]",[1.7581297460845078]
2.163768115942029,3.926086956521739,1.6,0.3749825575737353,"[(1.699417482617487, 4.541192018712486)]",[1.521422610040534]
2.018840579710145,2.9115942028985504,1.6,0.2702139204001641,"[(1.298264074957348, 2.912173438298439)]",[2.105936297670286]
1.9608695652173915,2.882608695652174,1.6,0.403542857202976,"[(1.2434672074930535, 2.8618457901181604)]",[2.038506802404215]
2.2797101449275363,3.839130434782608,1.6,0.3763789394922255,"[(1.8381264822129866, 4.469291285677003)]",[1.5998049911411365]
2.801449275362319,2.882608695652174,1.6,0.4578499566068985,"[(2.6871168483675705, 3.6094009605508877), (3.253319066622609, 2.259072646362063)]","[-2.728946672218721, 2.493890761946135]"
3.3231884057971017,3.288405797101449,1.6,2.196043280827764,"[(4.042460861456019, 3.2971065871255103)]",[2.2235998314303047]
3.120289855072464,3.288405797101449,1.6,0.009939974212521,"[(3.829357548098203, 3.3522549068035956)]",[2.990731833470601]
2.3666666666666667,2.8246376811594205,1.6,0.9317913692308992,"[(1.7819598388505977, 2.47652215864049), (2.882734427855, 3.261077132756568)]","[4.814941655602059, -0.371173254305353]"
2.1347826086956525,2.998550724637681,1.6,0.95956572020385,"[(1.4077645868192954, 3.0893734723674102), (2.82180799305611, 3.140784164477838)]","[2.209463057337918, -0.18140242597679723]"
2.6565217391304348,2.4768115942028985,1.6,2.403738249092641,"[(2.7189051433242866, 3.1856656506525356), (2.8091170804113608, 1.7520203415433395)]","[-0.1422338406137473, 2.025274818806571]"
2.3666666666666667,3.114492753623188,1.6,1.3998743199145396,"[(1.6649635213399585, 3.3951940271040537)]",[2.4796974323413874]
2.6565217391304348,3.085507246376812,1.6,0.5142845951177863,"[(2.0308040466990476, 3.534030561533375), (2.2550211312847073, 2.5400698973711786), (3.0753866306217303, 2.441740264997736), (3.181559828862457, 3.511748832928007)]","[4.182562003534363, -3.9988994939259643, 5.195513789781976, -2.4789393763272707]"
3.468115942028985,2.3318840579710147,1.6,0.4896760296972101,"[(4.014599038109968, 1.7854009618165552)]",[1.4745056539132078]
2.8594202898550725,2.1869565217391305,1.6,0.8235838315399641,"[(3.1282955350354773, 1.4819967408210741)]",[1.6298975771478865]
2.163768115942029,2.4768115942028985,1.6,0.4651987473256113,"[(1.7541469211631373, 1.9378931896636125)]",[2.467353416758738]
1.9318840579710144,3.172463768115942,1.6,3.2294907156419206,"[(1.218788740571737, 3.4068101097467327)]",[1.7666251369117003]
2.8304347826086955,3.868115942028985,1.6,2.4923406217113,"[(2.7643777796108644, 4.594495202322501)]",[1.9188816966466327]
2.540579710144928,3.0565217391304347,1.6,4.868114258003983,"[(1.833468138692105, 3.3170145224136656), (3.1430302651104616, 3.3773935288709347)]","[3.660951217761244, -1.5005284469750826]"
1.9608695652173915,3.3463768115942027,1.6,0.3929841976092094,"[(1.2851983841335781, 3.7008265335466546)]",[1.678860223240006]
3.06231884057971,3.839130434782608,1.6,0.5551579089098571,"[(3.232055795789614, 4.516580625143444)]",[2.1658493610796983]
3.149275362318841,3.317391304347826,1.6,5.683070855934192,"[(3.8482531676542138, 3.421360581220329)]",[2.942034842446334]
3.091304347826087,3.607246376811594,1.6,1.008491027536215,"[(3.4364621720256823, 4.193954878655797)]",[2.993080585612546]
2.8884057971014494,2.882608695652174,1.6,0.4112787853256474,"[(2.423446123553393, 3.4972567859622212), (3.4156699661635623, 2.3177469870970615)]","[-3.955787492577596, 2.293399220306952]"
1.844927536231884,2.4768115942028985,1.6,4.498934071185079,"[(1.2571401499311463, 2.1332552717589524)]",[2.0210018649545867]
3.381159420289855,2.563768115942029,1.6,9.858873861958624,"[(3.967333375369137, 2.0611025407556167)]",[1.5811298288595845]
3.584057971014493,3.3463768115942027,1.6,0.2896713127310788,"[(4.300719959532375, 3.371588588826178)]",[1.8661006966716358]
1.9028985507246376,2.563768115942029,1.6,1.118687349630843,"[(1.2908710719734962, 2.258498572409673)]",[2.1167646524886323]
1.7000000000000002,2.5057971014492755,1.6,4.225593453961383,"[(1.0648849010638264, 2.2417127228226614)]",[1.8584484091818156]
3.4971014492753625,2.7376811594202897,1.6,1.109045835601764,"[(4.150946437700244, 2.3371941972026757)]",[1.5959653272599303]
2.453623188405797,2.302898550724638,1.6,2.0340412578126115,"[(2.4145455660911486, 1.5887243750786422)]",[1.9754426358181045]
3.178260869565218,3.694202898550724,1.6,1.22101853393751,"[(3.553861180219559, 4.259470689072171)]",[2.603192697513257]
2.33768115942029,2.418840579710145,1.6,1.3103256411162096,"[(2.1436204590886745, 1.750973446985048)]",[2.304826211632061]
3.3521739130434787,3.810144927536232,1.6,11.706720203864258,"[(3.7937579393855585, 4.321775407508724)]",[2.198706440460404]
3.7,2.9115942028985504,1.6,1.3060684122394517,"[(4.404101873647421, 2.6395074160804115)]",[1.573074010796569]
3.7,3.433333333333333,1.6,1.0893121363033262,"[(4.406397254334169, 3.5087357390067475)]",[1.7918807202335139]
3.584057971014493,3.37536231884058,1.6,0.4992339537303427,"[(4.296143491115919, 3.4250830968129744)]",[1.8836786503710552]
3.6420289855072463,2.273913043478261,1.6,0.4226643897843983,"[(4.212140358303722, 1.752456306358355)]",[1.4200152499942955]
3.294202898550725,3.5492753623188404,1.6,0.3405975936920078,"[(3.8813409977823548, 3.893797269079332)]",[2.5989232058095535]
3.294202898550725,2.7376811594202897,1.6,4.831380961843457,"[(3.913517687419826, 2.279475920804319)]",[1.69818762181416]
2.946376811594204,2.7086956521739127,1.6,1.536404821141257,"[(2.5710891657979773, 3.375017076424214), (3.4184550421790774, 2.099047885334448)]","[-0.9530397094746351, 1.9595650382973233]"
2.1347826086956525,2.1869565217391305,1.6,2.009589184424472,"[(1.8583891621431, 1.5584313576753892)]",[1.9468754542079465]
1.7869565217391306,3.143478260869565,1.6,8.031406358136694,"[(1.0671212319187726, 3.3396993179068226)]",[1.68270124995191]
3.265217391304348,3.6652173913043473,1.6,1.7935838309316656,"[(3.742791144860565, 4.142791144841099)]",[2.546056177933124]
2.163768115942029,2.940579710144928,1.6,0.0019590755859816,"[(1.4415434139523045, 2.9543794971491177)]",[2.3929336830303662]
1.9028985507246376,2.7376811594202897,1.6,1.248380586963701,"[(1.2180465634027704, 2.5884831499971486)]",[2.056207773611073]
3.178260869565218,3.4623188405797096,1.6,0.5878588141888078,"[(3.7743738623940106, 3.7932085171229732)]",[3.1498302935287463]
2.8304347826086955,3.723188405797101,1.6,1.3235844917206283,"[(2.77143409647984, 4.449230385670104)]",[2.1393274494749366]
1.9318840579710144,2.621739130434783,1.6,0.4939980569906101,"[(1.299544318183994, 2.3524129620671)]",[2.162805958933967]
3.06231884057971,3.201449275362319,1.6,0.0105214030573062,"[(2.4148702938186837, 2.961977615710909), (3.7892989464510687, 3.113718555941266)]","[-0.6036893335444291, 2.8565628030563617]"
2.018840579710145,2.65072463768116,1.6,2.7614060597433494,"[(1.3964161635089298, 2.363353565919728)]",[2.3505320838843855]
2.2507246376811594,4.071014492753623,1.6,0.4412476638818599,"[(1.8520011280592845, 4.725783359087822)]",[1.5050193231123568]
2.424637681159421,2.998550724637681,1.6,0.963632927899407,"[(1.6976969140549856, 3.0836436764557407)]",[3.409426851028188]
1.989855072463768,2.1869565217391305,1.6,0.6311365620084192,"[(1.616018543320637, 1.6203914336883665)]",[1.934931609372887]
2.5695652173913044,2.7956521739130435,1.6,0.2035603365292608,"[(2.588635861517432, 2.072835234247867), (2.8858500486050787, 3.4009111411158175)]","[3.4729680024907905, -0.6880735440363321]"
2.9173913043478263,2.4768115942028985,1.6,0.5781285351773531,"[(2.6812579853141463, 3.1890733915583156), (3.2851480702258304, 1.8069785046436007)]","[-0.17138473707805144, 1.7759136109776157]"
1.7000000000000002,2.2449275362318843,1.6,13.837287781351764,"[(1.1659368108531818, 1.8293887337183483)]",[1.8089579538506777]
3.6710144927536232,2.7086956521739127,1.6,0.9614096380636368,"[(4.337570930082986, 2.3338147621966203)]",[1.5214356584794109]
1.7869565217391306,3.868115942028985,1.6,1.8416371719825555,"[(1.2099102644850421, 4.381652720336584)]",[1.4364082997782461]
1.844927536231884,3.926086956521739,1.6,4.548968797750904,"[(1.2921279719497847, 4.466158688553101)]",[1.4403325853070372]
2.018840579710145,2.9695652173913043,1.6,0.6319129903373816,"[(1.2926373103037625, 3.03174957226107)]",[2.037057673421537]
2.685507246376812,3.2594202898550724,1.6,0.3561580282554877,"[(2.3056262351404335, 3.923602384006813), (2.4885530865557173, 2.59276849485254)]","[3.0836203482274342, -1.9893368665073936]"
2.7144927536231886,2.360869565217391,1.65,0.3716715585519983,"[(2.904401282207766, 1.6499421211397678)]",[1.821661820237481]
3.06231884057971,2.128985507246377,1.65,0.5843658807471905,"[(3.4194641853903183, 1.4653526805483188)]",[1.5252605271038737]
1.9608695652173915,2.128985507246377,1.65,0.1992156817657222,"[(1.5991863329865552, 1.564597443610256)]",[1.8538763653247086]
1.873913043478261,3.694202898550724,1.65,0.5428435360168263,"[(1.2807986908769886, 4.17168470074162)]",[1.5011768612156626]
1.7869565217391306,2.592753623188406,1.65,0.2086038329869278,"[(1.1450984768149528, 2.3623146696496)]",[1.9321435988543327]
1.873913043478261,2.5057971014492755,1.65,1.3617843388771511,"[(1.28953185879941, 2.1732329991709225)]",[2.0472273884976686]
1.9318840579710144,2.418840579710145,1.65,2.2660994994330053,"[(1.414808055931113, 1.9969176404937998)]",[2.0866988408833334]
2.6275362318840583,3.984057971014492,1.65,0.4127629273006226,"[(2.4125188099276373, 4.6909512668749755)]",[1.6778292675245068]
3.410144927536232,3.897101449275362,1.65,0.1710018798866161,"[(3.8345137407856233, 4.4120709139589245)]",[2.0337377093046154]
2.946376811594204,2.679710144927536,1.65,0.6226102847242858,"[(3.3992824750892203, 2.069000542081345)]",[1.9216085340146594]
3.033333333333333,4.042028985507246,1.65,1.7923925332106048,"[(3.1196271649180307, 4.736214696168285)]",[1.8386968878991372]
3.033333333333333,2.4478260869565216,1.65,0.3364709825628592,"[(3.4530902525485114, 1.8161874686816517)]",[1.675949863443761]
3.381159420289855,2.592753623188406,1.65,3.67813201101803,"[(3.9678900033288893, 2.1069730678474876)]",[1.5830413058983854]
1.9608695652173915,2.7956521739130435,1.65,5.5263182923858745,"[(1.2731059130997533, 2.6858747346933813)]",[2.105299839031717]
2.97536231884058,2.7666666666666666,1.65,0.3092655447328606,"[(2.5064646539536106, 3.3660655743169556), (3.485325400263797, 2.1999325945244825)]","[-1.2421027398787907, 1.9747893681035154]"
3.61304347826087,2.9695652173913043,1.65,0.5402607608132124,"[(4.313179889458492, 2.721952331216027)]",[1.634568735682618]
1.9318840579710144,3.694202898550724,1.65,0.7022300402023981,"[(1.349950391512126, 4.186027937700592)]",[1.5184815157412412]
1.9608695652173915,3.607246376811594,1.65,4.4910289164864805,"[(1.362089951179646, 4.077098024767765)]",[1.562130850382707]
3.2072463768115944,3.5782608695652174,1.65,1.3180419695794203,"[(3.7048206704001805, 4.022153213403158)]",[2.838417924634356]
3.033333333333333,2.7666666666666666,1.65,4.210432469564595,"[(2.4940771632213212, 3.3059228366885876), (3.572646828541686, 2.22735317134597)]","[-0.9688147003339213, 1.9120276301957275]"
2.076811594202898,3.607246376811594,1.65,1.6977641693790797,"[(1.503817224465152, 4.109918282863569)]",[1.6115765350265399]
2.221739130434783,3.926086956521739,1.65,0.6663829748505795,"[(1.7849285284030074, 4.547337558377438)]",[1.5384349047207344]
3.294202898550725,2.1869565217391305,1.65,2.206059491179796,"[(3.7515328968772588, 1.5792763115256374)]",[1.4731968618029823]
3.120289855072464,3.433333333333333,1.65,0.5589651524821215,"[(3.6978532827305504, 3.7761077552909077)]",[3.581694019131062]
3.5260869565217394,2.592753623188406,1.65,2.8161249548271283,"[(4.140292534589507, 2.145061833229466)]",[1.5266774816699575]
2.801449275362319,3.868115942028985,1.65,0.5174527537211069,"[(2.7114658512878482, 4.585599422024844)]",[1.8855423127885393]
1.7579710144927538,2.853623188405797,1.65,0.2471364593668573,"[(1.049611720460184, 2.835405634359057)]",[1.796171468733126]
2.2797101449275363,2.1869565217391305,1.65,1.2798474994374265,"[(2.1171741419431918, 1.516542960664564)]",[1.90493104438376]
3.236231884057971,3.868115942028985,1.65,1.3410682798817246,"[(3.552638665750732, 4.462857066183229)]",[2.1436574053950967]
2.9173913043478263,2.882608695652174,1.65,0.4239256953650095,"[(2.378090425317071, 3.421909574437407), (3.4567034058818513, 2.3432965938965085)]","[-3.4871128833258083, 2.239551850566312]"
2.7724637681159425,2.9115942028985504,1.7,0.7474024898740952,"[(2.7613205742074642, 3.61538418436677), (3.2002010665161196, 2.2955557835220897)]","[-2.570721660630377, 2.6432323047012387]"
2.3666666666666667,3.752173913043478,1.7,0.9125515875999664,"[(1.9523201662108545, 4.37629598445319)]",[1.6740002046361957]
2.540579710144928,3.955072463768116,1.7,0.4400073271559831,"[(2.270447406294261, 4.640135371705777)]",[1.647267498473911]
3.120289855072464,2.5057971014492755,1.7,14.517937065552166,"[(3.5923017237162043, 1.9201667919730607)]",[1.6576566080320514]
1.844927536231884,2.273913043478261,1.7,0.9193402301742044,"[(1.3664503092763076, 1.821523361505625)]",[1.901519255021538]
3.120289855072464,3.2304347826086954,1.7,1.0280281141759016,"[(2.4886430821158734, 2.9980430284446444), (3.8265833389556616, 3.194724471516547)]","[-0.39741479798580764, 2.687059038155003]"
2.1347826086956525,2.65072463768116,1.7,0.1666389912153423,"[(1.5785249176108445, 2.2916993242529644)]",[2.6546497027824985]
3.5550724637681164,2.592753623188406,1.7,0.6317213043667042,"[(4.166396498333328, 2.157557706095503)]",[1.5120586161879486]
2.946376811594204,2.882608695652174,1.7,6.134798899460169,"[(2.364146154992296, 3.359034763191943), (3.4957472540141463, 2.3671887206162405)]","[-2.552439130912652, 2.168934358503393]"
1.7869565217391306,2.128985507246377,1.7,0.808013028438729,"[(1.3445220227776722, 1.641112157573578)]",[1.7856934373079252]
2.5985507246376813,4.1,1.7,0.2685012318722033,"[(2.382138933490531, 4.797547096900897)]",[1.5948794891507714]
2.482608695652174,3.201449275362319,1.7,1.935742185381854,"[(1.8740431866995237, 3.6408934980885), (3.1908673108381893, 3.081268744852216)]","[2.474266931913614, -2.6175389308504187]"
2.3666666666666667,2.882608695652174,1.7,5.0299839833906015,"[(1.716220142437814, 2.691899468637314), (2.909675624736756, 3.25948411311697)]","[4.104071383282963, -0.4416524297157593]"
2.685507246376812,3.694202898550724,1.7,0.6538363352874274,"[(2.4793534608687113, 4.393585655921395)]",[1.9666556676771454]
2.7144927536231886,2.418840579710145,1.7,0.2857648509118858,"[(2.9081490286857163, 1.717452848667463)]",[1.8730255249119954]
3.2072463768115944,3.5202898550724635,1.7,1.3586403666041735,"[(3.751811231682402, 3.895150495804242)]",[2.8983643452108327]
3.7,2.7956521739130435,1.7,1.389065561023881,"[(4.3683927620696705, 2.4744027426956454)]",[1.525693269851917]
2.7724637681159425,3.694202898550724,1.7,6.21461532942738,"[(2.6544173980879875, 4.402550253561803)]",[2.083136245155962]
3.091304347826087,2.998550724637681,1.7,0.9130778870269144,"[(3.749547256142009, 2.6519703636250553)]",[2.1475543176592873]
3.294202898550725,2.853623188405797,1.7,7.200827153099904,"[(3.9349232315760623, 2.469590318585629)]",[1.7571022185894247]
3.265217391304348,2.998550724637681,1.7,1.5179976162865745,"[(3.944531166559548, 2.7090279517598184)]",[1.9052654452364555]
2.5695652173913044,3.172463768115942,1.7,1.7167825207101997,"[(1.9865887663592592, 3.647949121642576), (3.268674609933442, 3.1941422603633844)]","[2.881247169053857, -3.6602820637210827]"
2.685507246376812,2.882608695652174,1.7,0.6598295427616317,"[(2.883176899060876, 3.530098916835326), (2.9629455942688057, 2.199637964950838)]","[-1.383564967871305, 2.980489599773023]"
3.294202898550725,2.5057971014492755,1.7,0.6905773577464934,"[(3.8269496096137026, 1.9730503902230356)]",[1.579626878144691]
2.946376811594204,2.679710144927536,1.7,0.9493504102499252,"[(3.3934705506809464, 2.076240314189534)]",[1.9073441306174275]
3.3231884057971017,3.0565217391304347,1.7,1.4022324566496684,"[(4.018565485898867, 2.8290561453977747)]",[1.9021924684626292]
2.221739130434783,3.085507246376812,1.7,0.2063024702762091,"[(1.520628960023715, 3.280992876998781)]",[2.191636074317424]
1.7869565217391306,2.7666666666666666,1.7,7.495910004042373,"[(1.1030195412726793, 2.674568474011506)]",[1.8591132357657913]
2.6565217391304348,3.2594202898550724,1.7,1.329820195110641,"[(2.243863843235005, 3.884520858577517), (2.551232859808235, 2.57913477472219)]","[2.9036784662233974, -2.3876596707606246]"
1.9318840579710144,3.607246376811594,1.7,0.187647882920318,"[(1.3348850423250938, 4.063700257355988)]",[1.542574170801794]
1.7579710144927538,2.940579710144928,1.7,0.4046649310334043,"[(1.0508296794797005, 2.987358943343161)]",[1.7446295270949612]
3.236231884057971,2.7666666666666666,1.7,2.86244449420042,"[(2.5972597196453324, 3.1531123388626803), (3.83677669838816, 2.315294154361247)]","[-0.23529508046518804, 1.7438125331392742]"
2.192753623188406,3.810144927536232,1.7,3.072712110851511,"[(1.7209997023519727, 4.395970170991372)]",[1.5680412022150783]
3.4971014492753625,3.2304347826086954,1.7,2.9559884441843445,"[(4.20517816491978, 3.1670713711256657)]",[1.8640211887681224]
2.7434782608695656,3.4623188405797096,1.7,0.6682539845066392,"[(2.564977104220594, 4.165802203986658), (2.592922582535268, 2.7965460382670124)]","[2.5674970980209175, -0.691729971333603]"
3.149275362318841,3.085507246376812,1.7,1.279301690471334,"[(3.8430044954671474, 2.8502638801268434)]",[2.2045793856447675]
2.5985507246376813,2.8246376811594205,1.7,0.600422650171428,"[(2.675732690125475, 2.116088067293747)]",[3.3840845126996766]
3.294202898550725,3.2304347826086954,1.7,2.811672812295924,"[(4.001733409525267, 3.1775483628573182)]",[2.1676872435788086]
2.076811594202898,3.694202898550724,1.7,1.44160790208024,"[(1.5359446819877847, 4.218667038917783)]",[1.5675141465812068]
1.873913043478261,2.360869565217391,1.7,0.5559485299449215,"[(1.3672369758308234, 1.9393362337105293)]",[1.9691150098251433]
2.395652173913044,4.013043478260869,1.7,0.5168679145871675,"[(2.058438797958897, 4.675194696464168)]",[1.556809234518239]
2.105797101449276,2.940579710144928,1.7,5.872385270517157,"[(1.4011469906015779, 2.959163309778454)]",[2.2169057411307813]
2.2507246376811594,4.042028985507246,1.7,3.1729709296109854,"[(1.85663618569824, 4.6774945690336995)]",[1.5015112466140272]
2.511594202898551,3.4913043478260866,1.7,1.4304886081935424,"[(2.091325589515199, 4.111910772305828)]",[2.012926746270238]
3.091304347826087,3.752173913043478,1.7,1.5172711622637725,"[(3.3285525834108287, 4.381576885088332)]",[2.3632720739338886]
3.2072463768115944,3.2594202898550724,1.7,0.9453280136847606,"[(2.56949397580341, 3.039815087745422), (3.9103140679021475, 3.254219072594358)]","[-0.20324380291020522, 2.4506955652589757]"
2.685507246376812,2.7666666666666666,1.7,0.6494645009134928,"[(2.8050467046020686, 3.44267021741218), (2.9153350434870413, 2.0717853009892893)]","[-0.8610503021833892, 2.555199962135817]"
2.453623188405797,3.6652173913043473,1.7,0.9987068538586394,"[(2.060413816181314, 4.30115330742743)]",[1.7865255554252661]
2.2507246376811594,3.143478260869565,1.7,1.7395198181704798,"[(1.5648547045171342, 3.4106851023239724), (2.9548569432028957, 3.1291680062991065)]","[2.1358969819483042, -0.5609296789891324]"
3.06231884057971,2.7666666666666666,1.75,0.4604692842516448,"[(2.5107588621534767, 3.2668016175455086), (3.6014961344093037, 2.252823893737667)]","[-0.7687494308030535, 1.8728916998461262]"
1.7579710144927538,2.128985507246377,1.75,0.3046713025516196,"[(1.3087890160277627, 1.6577785929543298)]",[1.7557577841679908]
3.294202898550725,3.201449275362319,1.75,1.356339889566555,"[(3.9948702381884273, 3.117543290931642)]",[2.1122168465573155]
1.9028985507246376,2.940579710144928,1.75,4.469102053544895,"[(1.2044907036294725, 2.9772987260552934)]",[1.8775945871636746]
3.0043478260869567,2.389855072463768,1.75,3.585462820849076,"[(3.3830653936188875, 1.7559101048161148)]",[1.6464051626332763]
3.468115942028985,2.1869565217391305,1.75,2.9016586847518258,"[(3.9629167478853846, 1.6306612527555282)]",[1.4254254663838777]
3.584057971014493,2.5057971014492755,1.75,0.2743189505899704,"[(4.173234621772186, 2.053027933212782)]",[1.4745434663878545]
3.5550724637681164,2.418840579710145,1.75,1.119368950925072,"[(4.119685417985262, 1.9339392201986747)]",[1.4613215095279486]
3.2072463768115944,3.2304347826086954,1.75,0.3474776837769183,"[(3.9061980483121976, 3.1866173414861367)]",[2.365433219439675]
2.076811594202898,2.2449275362318843,1.75,2.0154078070416444,"[(1.744465904972932, 1.6792301754213952)]",[1.9739312837465643]
3.6710144927536232,3.0565217391304347,1.75,1.1807557207213224,"[(4.3658139311779625, 2.87459974277619)]",[1.625249841666995]
2.7144927536231886,4.071014492753623,1.75,4.396331137845363,"[(2.569075919978429, 4.769710213072013)]",[1.6478369476296064]
2.2797101449275363,3.752173913043478,1.75,0.5216146345443563,"[(1.830714613638792, 4.344010281397941)]",[1.6243001797917311]
2.511594202898551,3.752173913043478,1.75,0.8612130307524001,"[(2.1849611031259553, 4.409521568508946)]",[1.7539156861969345]
2.5695652173913044,2.360869565217391,1.75,2.2081955532022333,"[(2.6288425526859647, 1.6609767553085448)]",[1.9256344639502887]
2.1347826086956525,2.389855072463768,1.75,0.585683328008729,"[(1.7703791529901085, 1.8468105876175336)]",[2.2132186704714947]
2.0478260869565217,2.563768115942029,1.75,0.610921839259443,"[(1.5138293145071497, 2.187392689807812)]",[2.3352704244246913]
1.9608695652173915,2.360869565217391,1.75,0.3003684016160267,"[(1.5005755274081292, 1.9005755273922085)]",[2.0511756027751216]
2.105797101449276,3.201449275362319,1.75,0.558884160795355,"[(1.4317581920459699, 3.4797861826965066)]",[1.878240730735876]
2.0478260869565217,4.013043478260869,1.75,0.3661909829347111,"[(1.5839214352195774, 4.594106013096485)]",[1.4517693668443743]
2.97536231884058,2.621739130434783,1.75,2.2673773833738995,"[(3.411323777294009, 2.0210551392572484)]",[1.821556367618156]
2.8594202898550725,2.360869565217391,1.75,0.399528446136087,"[(3.147253172830791, 1.6897601329871008)]",[1.7106083785093131]
2.9173913043478263,2.157971014492753,1.75,2.0685694090403968,"[(3.2019142758879946, 1.4858212721697734)]",[1.5702988302635994]
2.5695652173913044,2.4478260869565216,1.75,0.4711211469349015,"[(2.6243444937212197, 1.7481733077655812)]",[2.0508535549562197]
3.265217391304348,3.5492753623188404,1.75,0.0026973997443956,"[(3.8147987012153393, 3.9047397308749194)]",[2.627545333824313]
2.5695652173913044,2.128985507246377,1.75,2.928660343902795,"[(2.636887079710855, 1.4287428065574634)]",[1.7007520246327175]
1.9608695652173915,3.868115942028985,1.75,1.5660778244227933,"[(1.4409927987124131, 4.401543249075689)]",[1.4678127337331575]
1.9028985507246376,3.694202898550724,1.75,3.943441438057612,"[(1.3288010049178858, 4.167242254237924)]",[1.4999353691605433]
2.6565217391304348,2.853623188405797,1.75,0.8460909383821127,"[(2.861077219043935, 2.1622976576741717), (2.8797380924667118, 3.4813376082838654)]","[3.0289764404167743, -1.0881672855815396]"
1.989855072463768,3.172463768115942,1.75,0.6718176430573944,"[(1.3039963667533188, 3.4050535743179795)]",[1.7890041280441962]
3.5550724637681164,3.2304347826086954,1.75,2.563030786497363,"[(4.255174482969714, 3.166590415057822)]",[1.7963189594046438]
1.7000000000000002,2.157971014492753,1.75,5.226696582886468,"[(1.2184694027108882, 1.7196776845185222)]",[1.740478991162014]
2.424637681159421,2.882608695652174,1.75,0.1340829843275146,"[(1.8242609019680494, 2.6064911228072534), (2.9277100458156724, 3.2967496993701575)]","[5.678737850138718, -0.5358982400954043]"
2.221739130434783,3.4623188405797096,1.75,2.64006243650424,"[(1.6536836942438695, 3.9429849503140613), (2.818051211687911, 3.019960511715401)]","[1.755542897935012, -0.32202575744652956]"
2.801449275362319,3.4913043478260866,1.75,0.0455416386002144,"[(2.722137005031845, 4.191892927738668)]",[2.6810237537376094]
3.4391304347826086,2.7376811594202897,1.75,0.7252706122862617,"[(4.062015678825963, 2.3382288916342016)]",[1.603250846532301]
2.9173913043478263,2.9115942028985504,1.75,0.6820174106466286,"[(2.3279360628795285, 3.3639232534847197), (3.4620519923453066, 2.4036721681599666)]","[-3.722618593545918, 2.265015890701949]"
3.265217391304348,3.4913043478260866,1.75,4.702133517450202,"[(3.8581537883757506, 3.780367620173301)]",[2.6277200680893453]
3.236231884057971,2.389855072463768,1.75,1.664297529841774,"[(3.712584254361293, 1.8183558597601157)]",[1.546546283356325]
3.2072463768115944,2.7666666666666666,1.75,0.1505416842084884,"[(3.7939357780904643, 2.3104243954775168)]",[1.760344879358223]
2.6275362318840583,3.636231884057971,1.75,0.5203386589694732,"[(2.359499248807081, 4.313257394190759)]",[1.9610413505229907]
2.540579710144928,2.2449275362318843,1.75,2.8815825496872765,"[(2.5811569296970553, 1.546212258736584)]",[1.8138493476965374]
1.9318840579710144,2.9115942028985504,1.75,2.419230890136755,"[(1.2364137406075322, 2.9196701990151825)]",[1.9363340589947031]
1.9608695652173915,3.636231884057971,1.75,0.5258164159489966,"[(1.3834411447126542, 4.104948274335486)]",[1.539072529406958]
1.9318840579710144,3.433333333333333,1.75,2.612312387964275,"[(1.2978220851698428, 3.811822777788592)]",[1.6024530151117053]
3.5260869565217394,2.2449275362318843,1.75,2.09774454188368,"[(4.046586261627017, 1.712104107390851)]",[1.426519095430775]
3.294202898550725,3.607246376811594,1.75,13.592337908743048,"[(3.8167897358554725, 3.9981266128185156)]",[2.5070317574736327]
2.192753623188406,3.955072463768116,1.75,1.260006275227005,"[(1.7626655967075848, 4.559578800668052)]",[1.5103212392818393]
3.3231884057971017,2.2449275362318843,1.75,0.9350350886143248,"[(3.7914435758614458, 1.6671459321782607)]",[1.472558934993669]
2.076811594202898,2.2159420289855074,1.8,0.4412944964994135,"[(1.760261081640964, 1.6481252666835369)]",[1.932421556367117]
3.178260869565218,3.0275362318840577,1.8,0.6289213531978759,"[(2.4856147486623423, 3.090888166767308), (3.843742383569838, 2.747462487800882)]","[-0.4638136597274479, 2.0314268388409324]"
2.076811594202898,2.418840579710145,1.8,3.9128711427930414,"[(1.6572263896612256, 1.9295861609539242)]",[2.188349332123509]
2.3086956521739133,3.5782608695652174,1.8,0.4088714210586476,"[(1.8205112526411558, 4.129854944799175)]",[1.7385150250168933]
2.9173913043478263,3.723188405797101,1.8,1.4647615879541385,"[(2.964317064196732, 4.4023423234454455)]",[2.2125854240917056]
3.06231884057971,3.4623188405797096,1.8,0.3799876328178064,"[(2.6072290148858315, 3.0072290148890377), (3.517739622599581, 3.9177396225214167)]","[-0.17362291025277893, 3.892718866560263]"
1.7869565217391306,3.3463768115942027,1.8,1.5568135473708735,"[(1.1282822497049048, 3.647207767838632)]",[1.5695063411646362]
1.873913043478261,3.607246376811594,1.8,0.3483535244312808,"[(1.280089910789043, 4.039363761313716)]",[1.5165523825042204]
2.5695652173913044,3.433333333333333,1.8,3.277997895157475,"[(2.179183071188652, 4.0523069230315), (2.745914152984018, 2.7454602522865033)]","[2.150727898526483, -1.2579609956310251]"
3.61304347826087,2.4768115942028985,1.8,0.8051774509817912,"[(4.19425715392603, 2.026412380207788)]",[1.4537731026694556]
